URL,Job Title,Company name,Type,Location,Job Description
https://www.jobteaser.com/fr/job-offers/10150215-air-liquide-internship-head-office-procurement-digital-manager-h-f,INTERNSHIP - HEAD OFFICE - PROCUREMENT DIGITAL MANAGER H/F,Air Liquide,Stage 4 à 6 mois ,(France) ,"Présentation du Groupe

Air Liquide is a world leader in gases, technologies and services for industry and health. Present in 80 countries with approximately 66,000 employees, the Group serves more than 3.6 million customers and patients. Oxygen, nitrogen and hydrogen are small molecules essential to life, matter and energy. They embody the scientific territory of Air Liquide and have been at the heart of the Group's business since its creation in 1902.

Air Liquide aims to be a leader in its industry, to perform well over the long term and to contribute to a more sustainable world.

Air Liquide places diversity at the heart of its activities and is committed in particular to promoting professional equality and the employment of workers with disabilities.

Descriptif de l'entité et de l'activité

In the frame of the GYM Program, Group Procurement has defined its 2025 Blueprint, mobilizing more than 100 people from Procurement, Operations, HR and Finance across all Air Liquide businesses and geographies, in a co-construction approach. It laid out a clear end-state for the Procurement function in 2025 and the associated transformation roadmap, building on learnings from past Procurement transformations.

The 2025 Blueprint is structured around 7 strategic priorities , systematically strengthening the link between Procurement and Business .

The Transformation Management Office (TMO) team works hand-in-hand with Group / Hubs / WBUs Procurement teams, Operations, HR and Finance in a co-construction effort. In addition to the support of the Blueprint deployment, the TMO is looking at other opportunities of optimization, in particular in the Procure to Pay processes, leveraging digital and organization changes. The P2P Junior analyst will support the Group P2P manager in the streamlining of the processes and optimization of the tools and the creation of a dashboard which will help better understand the pain points and monitor the improvements plans.

Missions & Responsabilités

With the support of our teams and your manager, you will carry out the following missions during your internship:

1-Procurement Digitization:

Support the definition of the Procure-to-Pay tools roadmap:
Understand the needs of the procurement organization and the current situation and functions of each Hubs/WBUs.
Compare functionalities and costs of several solutions.
Establish a Matrix of needs VS satisfaction
Support the P2P Manager in the establishment of the best to-be model in terms of P2P platform for the organization

2-Set up and follow up of KPIs

Procure-to-Pay activities must be monitored to ensure efficiency and compliance of the process.

In order to achieve this, the main activities will be :

Understand the needs of the organization and design the P2P KPI accordingly.
Design of the P2P dashboard which will be a monitoring tool for the management and for the procurement teams in charge of P2P activities.
Subsequently Work with local procurement team to make sure all master data are well prepared
Work closely with the P2P managers and the stakeholders to set up and track success KPIs (key performance indicators) to follow the implementation and progress of the countries

3 Standardization of Procurement Processes

Through workshops with the stakeholders , the intern will help to establish the best in class process governing the P2P across the group.

Collect information about best practices in the procurement organization.
Support the P2P manager in the formalization of procurement processes for the Air Liquide Procurement function.
Understand Countries
users pain points and use continuous improvement methodology and mindset to improve processes


Profil et compétences

For this position, we are looking for the following qualities:

Master's student in a business or engineering school, preferably with a purchasing specialization
Analytical Mindset with interest in process analysis and continuous improvement
Prior experience appreciated
Candidate is able to work in a team but also independently
Great communication skills as the candidate will have to communicate with users in all geographies
Experts in Google / Microsoft suite notably with confidence and presentation skills.
Proficiency in English - Other languages appreciated


Informations complémentaires

Air Liquide is labeled Happy Trainees.

The internship takes place in the Group's historic headquarters in the center of Paris at Quai d'Orsay.

Geographical location: Paris, France
Desired start date: April / May 2023
Duration: 6 months"
https://www.jobteaser.com/fr/job-offers/10308415-cma-cgm-internship-intermodal-transport-purchasing,Internship - Intermodal Transport Purchasing,,Stage 4 à 6 mois ,Marseille (France) ,"Led by Rodolphe Saadé, the CMA CGM Group, a global leader in shipping and logistics, serves more than 420 ports around the world on five continents. With its subsidiary CEVA Logistics, a world leader in logistics, and its air freight division CMA CGM AIR CARGO, the CMA CGM Group is continually innovating to offer its customers a complete and increasingly efficient range of new shipping, land, air and logistics solutions.

Committed to the energy transition in shipping, and a pioneer in the use of alternative fuels, the CMA CGM Group has set a target to become Net Zero Carbon by 2050.

Through the CMA CGM Foundation, the Group acts in humanitarian crises that require an emergency response by mobilizing the Group's shipping and logistics expertise to bring humanitarian supplies around the world.

Present in 160 countries through its network of more than 400 offices and 750 warehouses, the Group employs more than 150,000 people worldwide, including 2,900 in Marseilles where its head office is located.

MISSION

Within the BU Intermodal purchasing department (road, river and rail transport) your mission is to provide information system support to the administrative management and purchasing process on a worldwide basis.

RESPONSIBILITIES

Within the Intermodal Department,

- You will support the development of various Excell reports such as the interactive worlwide reporting of OPEX follow-up

- You will ensure the distribution of standard documents / instructions of the HO purchasing department to the intermodal purchasing community. You make sure that they are understood and in case of expected returns these are correctly and regularly filled in (List of calls for tender, Form of requests for tariff modification of supplier prices, ....)

- You format standard documents for the intermodal purchasing community.

- From time to time, depending on the needs, you will assist the users of the Intermodal purchasing community to use the Purchasing IT tools (CScore, Freight Tender, ...)

PROFILE AND SKILLS

Training in Purchasing (BAC + 3 to +5) from a Business School or University.

You are familiar with the Office pack and have an advanced knowledge of Excel. You are perfectly comfortable with creating Excel reports and sharing them with a network.

You are also comfortable working in English, both orally and in writing.

You have a perfect command of computer tools, particularly Excel and Power Point.

Your ability to synthesize, organize and your rigor will allow you to succeed in this position.

Gratification : between 1000€ and 1500€ gross per month

Find out more about CMA CGM Group's Sustainable Development approach and net zero carbon emissions by 2050 ambition.

Find out more about CMA CGM exceptional work environment.

87.4% of our interns and apprentices recommend CMA CGM Group for a professional experience!"
https://www.jobteaser.com/fr/job-offers/10306072-galeries-lafayette-gestionnaire-marchandises-h-f,Gestionnaire Marchandises H/F,,CDI ,Paris (France) ,"Votre Rôle

MISSIONS :

Garantir le suivi des stocks entrepôts et magasins :

- Analyser les stocks en entrepôts et en magasin pour les manifestations commerciales
- Garantir le niveau de couverture moyen du stock de l'entrepot communiqué par la Direction
- Définir les quantités à commander puis réaliser le cadencement de l'approvisionnement en lien avec les acheteurs
- Suivre les livraisons de son périmètre
- Contrôler l'écoulement de la marchandise et piloter le stock (stock sécurité, stock marchand etc)
- Suivre et analyser les indicateurs de performance (rotation de stocks, délais de livraison, reste à livrer, rupture, etc)
- Négocier et mettre en place des solutions de rechange avec les fournisseurs en cas de dysfonctionnements
- Réaliser un reporting hebdomadaire auprès de sa hiérarchie (reporting stock)

Analyser les ventes pour optimiser la rentabilité de l'offre de son périmètre :

- Analyser les ventes de son périmètre pour effectuer les préconisations adéquates à l'acheteur
- Prévoir les quantités à commander (implantations, manifestations commerciales etc) en lien avec l'acheteur
- Recommander des actions correctives auprès des acheteurs (arrêt produits etc)
- Réaliser un suivi des ventes pour assurer la disponibilité des produits
- Détecter les produits à supprimer de la gamme et en informer l'acheteur
- Préparer les opérations commerciales et les mises en avant ponctuelles avec les acheteurs
- Maintenir l'objectif du taux de démarque connue

Votre Profil

Titulaire d'un bac+3 minimum, vous savez faire preuve de rigueur, vous avez une bonne capacité d'analyse et une appétence pour les chiffres.
Vous êtes autonome, polyvalent et vous maîtrisez excel.

Ce poste est à pourvoir en CDI."
https://www.jobteaser.com/fr/job-offers/10282276-airbus-buyer-cots-software-h-f,Buyer COTS Software (H/F),,CDI ,Toulouse (France) ,"Job Description:

French version

Un poste d'Acheteur (H/F) pour COTS Software s'est ouvert au sein d'Airbus Defence and Space à Toulouse (31).

Le candidat sélectionné gérera les achats de logiciels COTS au sein d'Airbus Defence and Space en France, en Allemagne, en Espagne et au Royaume-Uni. L'équipe est responsable de l'approvisionnement des produits logiciels et cyber-solutions. L'équipe travaille de manière transversale, au service de toutes les lignes de programme d'Airbus Defence and Space.

Ce poste nécessite une habilitation de sécurité ou nécessite d'être éligible à une habilitation par les autorités reconnues.

Tâches et responsabilités

- Collaboration étroite avec divers clients internes pour comprendre et satisfaire leurs besoins

- Gestion des appels d'offres et des sélections de fournisseurs

- Discussion des modèles de licence avec les éditeurs de logiciels

- Négociation des prix et des contrats avec des fournisseurs exigeants

- Soutenir le développement de la stratégie COTS SW et la gestion de la MFT

Profil recherché

- Diplôme universitaire aux achats ou similaire

- Expérience dans le domaine des achats, au moins 2-3 ans

- Connaissance des outils d'approvisionnement préférables (par exemple mysupply, eproc)

- Fort intérêt et connaissance des logiciels

- Apprenant rapide, ouvert d'esprit, organisé, esprit d'équipe, bonnes capacités de communication

- Compétences linguistiques: anglais (niveau: niveau de négociation)

English version

A vacancy for a Commodity buyer for COTS Software (d/m/f) has arisen within Airbus Defence and Space SAS in Toulouse.

The selected candidate will manage the procurement of COTS Software within Airbus Defence and Space in France, Germany, Spain and the UK.

The team is responsible for the procurement of the commodities Software and Cyber Solutions.

The team is working transversally, serving all program lines at Airbus Defence and Space.

Your main tasks and responsibilities will include:
Close collaboration with various internal customers to understand and satisfy their needs
Management of RfPs and supplier selections
Discussion of license models with software vendors
Negotiation of prices and contracts with challenging suppliers
Support the development of COTS SW strategy and the management of the MFT
We are looking for candidates with the following skills and experience:
University degree or similar
Experience within procurement, at least 2-3 years
Knowledge of procurement tools preferable (e.g. mysupply, eproc)
Strong interest and knowledge in software
Fast learner, open-minded, organized, team worker, good communication skills
Language Skills: English (level: negotiation level)
This job requires an awareness of any potential compliance risks and a commitment to act with integrity, as the foundation for the Company's success, reputation and sustainable growth.

Company:
Airbus Defence and Space SAS

Contract Type:
Permanent Contract / CDI / Unbefristet / Contrato indefinido

Experience Level:
Entry Level / Débutant / Anfänger / Recién titulado

Job Family:
Sourcing, Buying and Ordering

By submitting your CV or application you are consenting to Airbus using and storing information about you for monitoring purposes relating to your application or future employment. This information will only be used by Airbus.
Airbus is committed to achieving workforce diversity and creating an inclusive working environment. We welcome all applications irrespective of social and cultural background, age, gender, disability, sexual orientation or religious belief.

Airbus is, and always has been, committed to equal opportunities for all. As such, we will never ask for any type of monetary exchange in the frame of a recruitment process. Any impersonation of Airbus to do so should be reported toemsom@airbus.com.

At Airbus, we support you to work, connect and collaborate more easily and flexibly. Wherever possible, we foster flexible working arrangements to stimulate innovative thinking."
https://www.jobteaser.com/fr/job-offers/10282009-airbus-procurement-internal-control-officer-m-f,Procurement Internal Control Officer (M/F),,CDI ,Toulouse (France) ,"Job Description:

Airbus Commercial Aircraftis looking for a Procurement Internal Control Officer (f/m) to join our International Procurement Team based in Toulouse, France.

You will be part of a team developing and testing Internal Controls for the Procurement Function. As part of the International Procurement Team, you will be involved in Internal Control activities aiming at increasing overall performance.

Your working environment:

Global capital of aeronautics and European capital for space research, Toulouse is a dynamic city in the southwest of France served by an international airport. Ideally located between the Mediterranean sea and the Atlantic ocean and close to the Pyrenees mountains, it offers plenty of options for outdoor activities!

How we care for you:
Financial rewards: Attractive salary, agreements on success and profit sharing schemes, employee savings plan abounded by Airbus and employee stock purchase plan on a voluntary basis.
Work / Life Balance: Extra days-off for special occasions, holiday transfer option, a Staff council offering many social, cultural and sport activities and other services.
Wellbeing / Health: Complementary health insurance coverage (disability, invalidity, death). Depending on the site: health services center, concierge services, gym, carpooling application.
Individual development: Great upskilling opportunities and development prospects with unlimited access to +10.000 e-learning courses to develop your employability, certifications, expert career path, accelerated development programmes, national and international mobility.
At Airbus, we support you to work, connect and collaborate more easily and flexibly. Wherever possible, we foster flexible working arrangements to stimulate innovative thinking.

Your challenges:

As the 2nd line of defense, you will be responsible for the following main activities:
Driving the deployment of the Internal Control within the Procurement Function, contributing to the identification of the key risks and identification of the related 1st level key controls, based on the End to End approach
Promoting internal Control values within the Procurement Function to increase the level of awareness in the Operations
Contributing to the group Internal Control yearly campaigns including:
Testing the effectiveness of the design of the 1st line key control(s) and assessing it,
Performing the specific 2nd level testing according to the Internal Control Group methodology (starting with the first Point of Vigilance (PoV) Deviation Management to the Procurement Processes),
Issuing recommendations if the assessment is below the expected level and validates the associated action plan,
Alerting the IC central team and the Head of Business Area in case of any major gap / deviation detected during the 2nd level testing,
Reporting on the results to the IC central team and the Head of Business Area,
Recording results and evidence in the IC tool, Support finalization of the definition and set-up of the Internal Control system
Supporting the 1st line of defense by:
Helping them to understand the key concepts and the added value of Internal Control from a regulatory and an operational efficiency and effectiveness perspective,
Helping them to simplify the processes and ways of working and defining efficient controls.
Be an active member of the Internal Control network of Airbus together with other Internal Control Officers
An IC officer shall be independent of the operations executing the 1st line Key Controls.

Your boarding pass:

We are looking for candidates with the following skills and experience:
Ability to federate and develop cooperation from a variety of stakeholders
Strong ability to drive change & transformation
Strong relationship building, networking, interpersonal and communication skills
Open-minded, integrity and objectivity skills
Leadership ability in a result-oriented and collaborative environment
Capacity to deliver
Previous experience Internal Control and/or Audit is required with Procurement experience (as an added advantage)
Negotiation level in English language is required (plus French, German & Spanish will be seen as an added advantage)
Good understanding of how Airbus (Commercial and the two Divisions -AD & AH) is operating would be a plus (ie. operational background with a good knowledge of Airbus business processes/ways of working)
Data analytics and IT skills would be an advantage (knowledge of Airbus Procurement Tools will be seen as an advantage)
Not a 100% match? No worries! Airbus supports your personal growth with customized development solutions.

Take your career to a new level and apply online now!

This job requires an awareness of any potential compliance risks and a commitment to act with integrity, as the foundation for the Company's success, reputation and sustainable growth.

Company:
AIRBUS SAS

Contract Type:
Permanent Contract / CDI / Unbefristet / Contrato indefinido

Experience Level:
Professional / Expérimenté(e) / Professionell / Profesional

Job Family:
Programme & Project Management

By submitting your CV or application you are consenting to Airbus using and storing information about you for monitoring purposes relating to your application or future employment. This information will only be used by Airbus.
Airbus is committed to achieving workforce diversity and creating an inclusive working environment. We welcome all applications irrespective of social and cultural background, age, gender, disability, sexual orientation or religious belief.

Airbus is, and always has been, committed to equal opportunities for all. As such, we will never ask for any type of monetary exchange in the frame of a recruitment process. Any impersonation of Airbus to do so should be reported toemsom@airbus.com.

At Airbus, we support you to work, connect and collaborate more easily and flexibly. Wherever possible, we foster flexible working arrangements to stimulate innovative thinking."
https://www.jobteaser.com/fr/job-offers/10255826-schneider-electric-vie-it-sourcing-specialist-budapest-hungary-f-h,VIE - IT sourcing specialist - Budapest (Hungary) - F/H,,CDD 10 à 12 mois ,(France) ,"Description de poste

The VIE is an international program for young professionals between the age of 18 and 28 who are European Union nationals. In addition, the candidate cannot come from the country hosting the mission.

PLEASE NOTE that only applications submitted in English can be considered by our non-French speaking partners at Schneider Electric. Therefore, it is strongly recommended that you post your resume in English.

Schneider Electric Company Story: Our technology is everywhere watch the video

Within Global Indirect Procurement (IP) Organization, and under the responsibility of the Global Commodity Manager, the VIE IT Sourcing Specialist will have the following responsibilities:
Collaborate and support contractual negotiations to ensure good level of service and conditions.
Detect, prioritize & formalize her/his Stakeholder's needs and requirements
Plan and lead global negotiations
Manage supplier evaluation, referencing and relationship.
Suggest improvements in internal processes and communications.

You will be owner of productivity results of your portfolio.

You directly manages your supplier panel and also provides support to Global procurement and business teams in key projects, including tracking and reporting of procurement performance.

For those opportunity you woud evolve within multicultural & global environment .The team is located in Spain, Hungary and France.

You would interact with Global Supply Chain, Finance, Schneider Digital, Legal Department, HR, R&D etc.

Who you are ?
At least 1 year of experience in Procurement positions.
Purchasing competencies: contractual and commercial negotiation, Supplier Management, cost analysis, purchasing methods & tools, legal aspects, setting trade-off capabilities to influence and drive best service vs cost approach with cross functional teams (challenge needs, profiles, deployment roadmaps, etc...)
Microsoft skills: PPT, Excel ( Pivot tables, Data Analysis).
IT & Telecom basic knowledge will be highly valuated: contractual terms & conditions expertise, and associated price mechanisms.
Strong communication and networking skills within cross functional and international environment.
Motivated, dynamic, hard worker and adaptable.
Proactive attitude and Leadership: Ability to anticipate and suggest improvements permanently
Fluent in English (Bilingual) is mandatory.

programme: Temps plein
Numéro de la demande: 007Y4T"
https://www.jobteaser.com/fr/job-offers/10182090-metro-makro-intern-m-f-d-global-procurement-dry,Intern (m/f/d) Global Procurement Dry,METRO/MAKRO,Stage 4 à 6 mois ,Düsseldorf (Germany) ,"METRO is a leading international wholesale company with food and non-food assortments that specializes in serving the needs of hotels, restaurants, and caterers (HoReCa) as well as independent traders. Around the world, METRO has some 16 million customers who can choose whether to shop in one of the large-format stores, order online and collect their purchases at the store or have them delivered. METRO also supports the competitiveness of entrepreneurs and independent businesses with digital solutions and thereby contributes to cultural diversity in retail and hospitality.
In our core wholesale business, METRO is globally represented with around 660 stores in 31 countries and generates sales of 29.8 billion Euros with approx. 95.000 employees. The headquarter is located in Düsseldorf, Germany.

What you can expect:
As part of our team, you will be actively involved in the coordination of sourcing and procurement processes. Together with the team in Düsseldorf you will work with international suppliers to serve the MCC countries
In particular, you will support the management of procurement at Metro AG to support and serve MCC countries. You analyze Category and supplier performances on different levels
You support the improvement of procurement processes and quality of our service. You will get insights of several departments from sourcing, procurement, packaging, design, quality, Own Brand Management and supply chain

What you bring to the table:
You are enrolled in a Bachelor's or Master's degree program for a period of at least one year and are studying Business administration, Supply Chain Management, marketing, food engineering or economics
You have good communication and organizational skills
You like working in a team
You are confident in handling Microsoft Office and Teams applications
You are authentic, honest, curious, result oriented, thinking big, diving deep, up to take challenges and being pro-active

What we offer:
You are part of an international and experienced team with a high degree of personal responsibility and independence in a friendly, highly dynamic and proactive environment
We actively support you in your professional development and promote your potential through collegial coaching and advice
We offer you flexible work solutions, employee discounts in our wholesale stores as well as an attractive compensation package."
https://www.jobteaser.com/fr/job-offers/10182143-metro-makro-working-student-m-f-d-global-procurement-fresh-frozen,Working Student (m/f/d) Global Procurement Fresh/Frozen,METRO/MAKRO,Werkstudent [DE] ,Düsseldorf (Germany) ,"METRO is a leading international wholesale company with food and non-food assortments that specializes in serving the needs of hotels, restaurants, and caterers (HoReCa) as well as independent traders. Around the world, METRO has some 16 million customers who can choose whether to shop in one of the large-format stores, order online and collect their purchases at the store or have them delivered. METRO also supports the competitiveness of entrepreneurs and independent businesses with digital solutions and thereby contributes to cultural diversity in retail and hospitality.
In our core wholesale business, METRO is globally represented with around 660 stores in 31 countries and generates sales of 29.8 billion Euros with approx. 95.000 employees. The headquarter is located in Düsseldorf, Germany.

What you can expect:
As part of our team, you will be actively involved in the coordination of sourcing and procurement processes. Together with the team in Düsseldorf you will work with international suppliers to serve the MCC countries.
In particular, you will support the management of procurement at Metro AG to support and serve MCC countries. You analyze Category and supplier performances on different levels.
You support the improvement of procurement processes and quality of our service. You will get insights of several departments from sourcing, procurement, packaging, design, quality, Own Brand Management and supply chain.

What you bring to the table:
You are enrolled in a Bachelor's or Master's degree program for a period of at least one year and are studying Business administration, Supply Chain Management, marketing, food engineering or economics
You have good communication and organizational skills
You like working in a team
You are confident in handling Microsoft Office and Teams applications
You are authentic, honest, curious, result oriented, thinking big, diving deep, up to take challenges and being pro-active

What we offer:
You are part of an international and experienced team with a high degree of personal responsibility and independence in a friendly, highly dynamic and proactive environment
We actively support you in your professional development and promote your potential through collegial coaching and advice
We offer you flexible work solutions, employee discounts in our wholesale stores as well as an attractive compensation package"
https://www.jobteaser.com/fr/job-offers/10171778-basf-internship-procurement-with-dutch-m-f-d,Internship Procurement with Dutch (m/f/d),BASF,Stage 4 à 6 mois ,Berlin (Germany) ,"At Supplier and Reporting, we don't just see numbers, we see solutions. We stand for high-quality purchasing and financial processes: from purchase-to-pay processes and book-to-reports to our business and financial reporting. To achieve this, we not only handle our processes efficiently and accurately, but also focus specifically on modern solutions for designing future-oriented financial processes and satisfied customers.

RESPONSIBILITIES

You would like to gain practical experience as part of your mandatory internship for 4-6 month in the procurement department of a global player during your studies? If so, we are looking for you!
You play an active role in ensuring the purchase of technical goods and services for our BASF Group companies in Europe.
In this context, you support us in monitoring, order processing and handling of incoming orders and e-mails.
Furthermore, you maintain and update our data and process various master data requests.
On top of that, you gain insights into the projects right from the start and you can actively participate in them.


QUALIFICATIONS

enrolled student
desire to gain experience in the Procurement department of a globally active company during your studies
sound knowledge of MS Office applications and a good level of technical interest
fluent in Dutch and English


BENEFITS

Location-independent work models with defined days of presence in Berlin and place of residence in Germany.
We compensate your internship with 850 € per month.
From day one you will be part of the BASF family.
You will get involved in challenging fields of activity and have the opportunity to work on exciting projects in an interdisciplinary environment.
In this way you will make numerous interesting experiences and get a deep insight into the world's leading chemical company. Information regarding internships: on.basf.com/internship


ABOUT US

Do you have any questions about the application process or the position? Please reach out to: Katarina Borisov, Tel.:+49 30 2005-59269

First information about our application process can be found here: http://on.basf.com/applicationprocess.

As an international service hub, the BASF Services Europe GmbH bundles a wide range of services for the BASF Group throughout Europe. In the heart of Berlin, we combine expertise in the areas of finance, HR, supply chain, procurement, product safety and IT. We focus on digital and customer-focused solutions, to create services for future. Learn more about us and our career opportunities at basf.com/servicehub-berlin

At BASF, the chemistry is right. Because we are counting on innovative solutions, on sustainable actions, and on connected thinking. And on you. Become a part of our formula for success and develop the future with us - in a global team that embraces diversity and equal opportunities irrespective of gender, age, origin, sexual orientation, disability or belief.

Please note that we do not return paper applications including folders. Please submit copies only and no original documents.

Please upload the documents, summarized in a PDF if possible."
https://www.jobteaser.com/fr/job-offers/10150215-air-liquide-internship-head-office-procurement-digital-manager-h-f,INTERNSHIP - HEAD OFFICE - PROCUREMENT DIGITAL MANAGER H/F,Air Liquide,Stage 4 à 6 mois ,(France) ,"Présentation du Groupe

Air Liquide is a world leader in gases, technologies and services for industry and health. Present in 80 countries with approximately 66,000 employees, the Group serves more than 3.6 million customers and patients. Oxygen, nitrogen and hydrogen are small molecules essential to life, matter and energy. They embody the scientific territory of Air Liquide and have been at the heart of the Group's business since its creation in 1902.

Air Liquide aims to be a leader in its industry, to perform well over the long term and to contribute to a more sustainable world.

Air Liquide places diversity at the heart of its activities and is committed in particular to promoting professional equality and the employment of workers with disabilities.

Descriptif de l'entité et de l'activité

In the frame of the GYM Program, Group Procurement has defined its 2025 Blueprint, mobilizing more than 100 people from Procurement, Operations, HR and Finance across all Air Liquide businesses and geographies, in a co-construction approach. It laid out a clear end-state for the Procurement function in 2025 and the associated transformation roadmap, building on learnings from past Procurement transformations.

The 2025 Blueprint is structured around 7 strategic priorities , systematically strengthening the link between Procurement and Business .

The Transformation Management Office (TMO) team works hand-in-hand with Group / Hubs / WBUs Procurement teams, Operations, HR and Finance in a co-construction effort. In addition to the support of the Blueprint deployment, the TMO is looking at other opportunities of optimization, in particular in the Procure to Pay processes, leveraging digital and organization changes. The P2P Junior analyst will support the Group P2P manager in the streamlining of the processes and optimization of the tools and the creation of a dashboard which will help better understand the pain points and monitor the improvements plans.

Missions & Responsabilités

With the support of our teams and your manager, you will carry out the following missions during your internship:

1-Procurement Digitization:

Support the definition of the Procure-to-Pay tools roadmap:
Understand the needs of the procurement organization and the current situation and functions of each Hubs/WBUs.
Compare functionalities and costs of several solutions.
Establish a Matrix of needs VS satisfaction
Support the P2P Manager in the establishment of the best to-be model in terms of P2P platform for the organization

2-Set up and follow up of KPIs

Procure-to-Pay activities must be monitored to ensure efficiency and compliance of the process.

In order to achieve this, the main activities will be :

Understand the needs of the organization and design the P2P KPI accordingly.
Design of the P2P dashboard which will be a monitoring tool for the management and for the procurement teams in charge of P2P activities.
Subsequently Work with local procurement team to make sure all master data are well prepared
Work closely with the P2P managers and the stakeholders to set up and track success KPIs (key performance indicators) to follow the implementation and progress of the countries

3 Standardization of Procurement Processes

Through workshops with the stakeholders , the intern will help to establish the best in class process governing the P2P across the group.

Collect information about best practices in the procurement organization.
Support the P2P manager in the formalization of procurement processes for the Air Liquide Procurement function.
Understand Countries
users pain points and use continuous improvement methodology and mindset to improve processes


Profil et compétences

For this position, we are looking for the following qualities:

Master's student in a business or engineering school, preferably with a purchasing specialization
Analytical Mindset with interest in process analysis and continuous improvement
Prior experience appreciated
Candidate is able to work in a team but also independently
Great communication skills as the candidate will have to communicate with users in all geographies
Experts in Google / Microsoft suite notably with confidence and presentation skills.
Proficiency in English - Other languages appreciated


Informations complémentaires

Air Liquide is labeled Happy Trainees.

The internship takes place in the Group's historic headquarters in the center of Paris at Quai d'Orsay.

Geographical location: Paris, France
Desired start date: April / May 2023
Duration: 6 months"
https://www.jobteaser.com/fr/job-offers/10308415-cma-cgm-internship-intermodal-transport-purchasing,Internship - Intermodal Transport Purchasing,,Stage 4 à 6 mois ,Marseille (France) ,"Led by Rodolphe Saadé, the CMA CGM Group, a global leader in shipping and logistics, serves more than 420 ports around the world on five continents. With its subsidiary CEVA Logistics, a world leader in logistics, and its air freight division CMA CGM AIR CARGO, the CMA CGM Group is continually innovating to offer its customers a complete and increasingly efficient range of new shipping, land, air and logistics solutions.

Committed to the energy transition in shipping, and a pioneer in the use of alternative fuels, the CMA CGM Group has set a target to become Net Zero Carbon by 2050.

Through the CMA CGM Foundation, the Group acts in humanitarian crises that require an emergency response by mobilizing the Group's shipping and logistics expertise to bring humanitarian supplies around the world.

Present in 160 countries through its network of more than 400 offices and 750 warehouses, the Group employs more than 150,000 people worldwide, including 2,900 in Marseilles where its head office is located.

MISSION

Within the BU Intermodal purchasing department (road, river and rail transport) your mission is to provide information system support to the administrative management and purchasing process on a worldwide basis.

RESPONSIBILITIES

Within the Intermodal Department,

- You will support the development of various Excell reports such as the interactive worlwide reporting of OPEX follow-up

- You will ensure the distribution of standard documents / instructions of the HO purchasing department to the intermodal purchasing community. You make sure that they are understood and in case of expected returns these are correctly and regularly filled in (List of calls for tender, Form of requests for tariff modification of supplier prices, ....)

- You format standard documents for the intermodal purchasing community.

- From time to time, depending on the needs, you will assist the users of the Intermodal purchasing community to use the Purchasing IT tools (CScore, Freight Tender, ...)

PROFILE AND SKILLS

Training in Purchasing (BAC + 3 to +5) from a Business School or University.

You are familiar with the Office pack and have an advanced knowledge of Excel. You are perfectly comfortable with creating Excel reports and sharing them with a network.

You are also comfortable working in English, both orally and in writing.

You have a perfect command of computer tools, particularly Excel and Power Point.

Your ability to synthesize, organize and your rigor will allow you to succeed in this position.

Gratification : between 1000€ and 1500€ gross per month

Find out more about CMA CGM Group's Sustainable Development approach and net zero carbon emissions by 2050 ambition.

Find out more about CMA CGM exceptional work environment.

87.4% of our interns and apprentices recommend CMA CGM Group for a professional experience!"
https://www.jobteaser.com/fr/job-offers/10306072-galeries-lafayette-gestionnaire-marchandises-h-f,Gestionnaire Marchandises H/F,,CDI ,Paris (France) ,"Votre Rôle

MISSIONS :

Garantir le suivi des stocks entrepôts et magasins :

- Analyser les stocks en entrepôts et en magasin pour les manifestations commerciales
- Garantir le niveau de couverture moyen du stock de l'entrepot communiqué par la Direction
- Définir les quantités à commander puis réaliser le cadencement de l'approvisionnement en lien avec les acheteurs
- Suivre les livraisons de son périmètre
- Contrôler l'écoulement de la marchandise et piloter le stock (stock sécurité, stock marchand etc)
- Suivre et analyser les indicateurs de performance (rotation de stocks, délais de livraison, reste à livrer, rupture, etc)
- Négocier et mettre en place des solutions de rechange avec les fournisseurs en cas de dysfonctionnements
- Réaliser un reporting hebdomadaire auprès de sa hiérarchie (reporting stock)

Analyser les ventes pour optimiser la rentabilité de l'offre de son périmètre :

- Analyser les ventes de son périmètre pour effectuer les préconisations adéquates à l'acheteur
- Prévoir les quantités à commander (implantations, manifestations commerciales etc) en lien avec l'acheteur
- Recommander des actions correctives auprès des acheteurs (arrêt produits etc)
- Réaliser un suivi des ventes pour assurer la disponibilité des produits
- Détecter les produits à supprimer de la gamme et en informer l'acheteur
- Préparer les opérations commerciales et les mises en avant ponctuelles avec les acheteurs
- Maintenir l'objectif du taux de démarque connue

Votre Profil

Titulaire d'un bac+3 minimum, vous savez faire preuve de rigueur, vous avez une bonne capacité d'analyse et une appétence pour les chiffres.
Vous êtes autonome, polyvalent et vous maîtrisez excel.

Ce poste est à pourvoir en CDI."
